tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
427,4/1/2016 06:25:01,4/1/2016 06:32:08,363,West Thames St,40.70834698,-74.01713445,426,West St & Chambers St,40.71754834,-74.01322069,14889,Subscriber,1962.0,1
243,4/1/2016 06:25:07,4/1/2016 06:29:11,257,Lispenard St & Broadway,40.71939226,-74.00247214,248,Laight St & Hudson St,40.72185379,-74.00771779,14911,Subscriber,1971.0,2
593,4/1/2016 06:25:13,4/1/2016 06:35:06,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,426,West St & Chambers St,40.71754834,-74.01322069,24731,Subscriber,1991.0,1
1180,4/1/2016 06:25:16,4/1/2016 06:44:57,432,E 7 St & Avenue A,40.72621788,-73.98379855,499,Broadway & W 60 St,40.76915505,-73.98191841,18911,Subscriber,1992.0,1
157,4/1/2016 06:25:21,4/1/2016 06:27:58,526,E 33 St & 5 Ave,40.74765947,-73.98490707,472,E 32 St & Park Ave,40.7457121,-73.98194829,17100,Subscriber,1985.0,1
796,4/1/2016 06:25:23,4/1/2016 06:38:40,350,Clinton St & Grand St,40.71559509,-73.9870295,2012,E 27 St & 1 Ave,40.739445,-73.976806,21452,Subscriber,1980.0,1
317,4/1/2016 06:25:44,4/1/2016 06:31:01,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,470,W 20 St & 8 Ave,40.74345335,-74.00004031,15418,Subscriber,1966.0,1
107,4/1/2016 06:25:47,4/1/2016 06:27:34,368,Carmine St & 6 Ave,40.73038599,-74.00214988,128,MacDougal St & Prince St,40.72710258,-74.00297088,15885,Subscriber,1965.0,1
260,4/1/2016 06:25:48,4/1/2016 06:30:08,461,E 20 St & 2 Ave,40.73587678,-73.98205027,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21329,Subscriber,1985.0,1
268,4/1/2016 06:25:58,4/1/2016 06:30:27,368,Carmine St & 6 Ave,40.73038599,-74.00214988,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17562,Subscriber,1979.0,2
504,4/1/2016 06:26:07,4/1/2016 06:34:31,458,11 Ave & W 27 St,40.751396,-74.005226,529,W 42 St & 8 Ave,40.7575699,-73.99098507,19153,Subscriber,1993.0,1
910,4/1/2016 06:26:14,4/1/2016 06:41:24,488,W 39 St & 9 Ave,40.75645824,-73.99372222,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,19706,Subscriber,1978.0,1
282,4/1/2016 06:26:14,4/1/2016 06:30:57,352,W 56 St & 6 Ave,40.76340613,-73.97722479,359,E 47 St & Park Ave,40.75510267,-73.97498696,17115,Subscriber,1981.0,1
1336,4/1/2016 06:26:18,4/1/2016 06:48:35,350,Clinton St & Grand St,40.71559509,-73.9870295,350,Clinton St & Grand St,40.71559509,-73.9870295,21561,Subscriber,1971.0,2
598,4/1/2016 06:26:21,4/1/2016 06:36:20,265,Stanton St & Chrystie St,40.72229346,-73.99147535,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,17291,Subscriber,1976.0,1
1043,4/1/2016 06:26:23,4/1/2016 06:43:47,494,W 26 St & 8 Ave,40.74734825,-73.99723551,433,E 13 St & Avenue A,40.72955361,-73.98057249,15872,Subscriber,1989.0,1
544,4/1/2016 06:26:27,4/1/2016 06:35:32,465,Broadway & W 41 St,40.75513557,-73.98658032,456,E 53 St & Madison Ave,40.7597108,-73.97402311,16546,Subscriber,1972.0,1
625,4/1/2016 06:26:30,4/1/2016 06:36:56,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,448,W 37 St & 10 Ave,40.75660359,-73.9979009,19936,Subscriber,1987.0,1
1398,4/1/2016 06:26:40,4/1/2016 06:49:58,502,Henry St & Grand St,40.714215,-73.981346,546,E 30 St & Park Ave S,40.74444921,-73.98303529,14808,Subscriber,1968.0,1
892,4/1/2016 06:26:40,4/1/2016 06:41:32,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,520,W 52 St & 5 Ave,40.75992262,-73.97648516,21392,Subscriber,1957.0,1
292,4/1/2016 06:26:41,4/1/2016 06:31:34,223,W 13 St & 7 Ave,40.73781509,-73.99994661,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16289,Subscriber,1963.0,1
265,4/1/2016 06:26:52,4/1/2016 06:31:18,363,West Thames St,40.70834698,-74.01713445,304,Broadway & Battery Pl,40.70463334,-74.01361706,16365,Subscriber,1970.0,2
964,4/1/2016 06:26:52,4/1/2016 06:42:56,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17630,Subscriber,1967.0,2
1036,4/1/2016 06:26:54,4/1/2016 06:44:10,445,E 10 St & Avenue A,40.72740794,-73.98142006,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15677,Subscriber,1990.0,1
874,4/1/2016 06:27:01,4/1/2016 06:41:35,267,Broadway & W 36 St,40.75097711,-73.98765428,3223,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,19074,Subscriber,1962.0,1
337,4/1/2016 06:27:05,4/1/2016 06:32:43,527,E 33 St & 2 Ave,40.744023,-73.976056,486,Broadway & W 29 St,40.7462009,-73.98855723,16061,Subscriber,1966.0,1
557,4/1/2016 06:27:09,4/1/2016 06:36:27,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3223,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,15780,Subscriber,1967.0,1
963,4/1/2016 06:27:16,4/1/2016 06:43:19,494,W 26 St & 8 Ave,40.74734825,-73.99723551,511,E 14 St & Avenue B,40.72938685,-73.97772429,18490,Subscriber,1975.0,1
247,4/1/2016 06:27:21,4/1/2016 06:31:28,152,Warren St & Church St,40.71473993,-74.00910627,329,Greenwich St & N Moore St,40.72043411,-74.01020609,21140,Subscriber,1986.0,1
612,4/1/2016 06:27:28,4/1/2016 06:37:40,488,W 39 St & 9 Ave,40.75645824,-73.99372222,476,E 31 St & 3 Ave,40.74394314,-73.97966069,20818,Subscriber,1976.0,1
710,4/1/2016 06:27:29,4/1/2016 06:39:19,494,W 26 St & 8 Ave,40.74734825,-73.99723551,527,E 33 St & 2 Ave,40.744023,-73.976056,17629,Subscriber,1960.0,1
1187,4/1/2016 06:27:30,4/1/2016 06:47:18,358,Christopher St & Greenwich St,40.73291553,-74.00711384,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,21370,Subscriber,1975.0,1
835,4/1/2016 06:27:33,4/1/2016 06:41:28,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,17002,Subscriber,1963.0,1
451,4/1/2016 06:27:42,4/1/2016 06:35:14,405,Washington St & Gansevoort St,40.739323,-74.008119,446,W 24 St & 7 Ave,40.74487634,-73.99529885,17881,Subscriber,1976.0,1
213,4/1/2016 06:27:42,4/1/2016 06:31:16,319,Fulton St & Broadway,40.711066,-74.009447,260,Broad St & Bridge St,40.70365182,-74.01167797,16240,Subscriber,1979.0,1
556,4/1/2016 06:27:49,4/1/2016 06:37:05,2012,E 27 St & 1 Ave,40.739445,-73.976806,527,E 33 St & 2 Ave,40.744023,-73.976056,15225,Subscriber,1962.0,2
1227,4/1/2016 06:27:59,4/1/2016 06:48:26,164,E 47 St & 2 Ave,40.75323098,-73.97032517,368,Carmine St & 6 Ave,40.73038599,-74.00214988,19879,Subscriber,1992.0,2
231,4/1/2016 06:28:00,4/1/2016 06:31:51,3106,Driggs Ave & N Henry St,40.72325,-73.94308,3086,Graham Ave & Conselyea St,40.715143,-73.944507,19437,Subscriber,1988.0,1
301,4/1/2016 06:28:02,4/1/2016 06:33:03,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,430,York St & Jay St,40.7014851,-73.98656928,19783,Subscriber,1982.0,1
960,4/1/2016 06:28:03,4/1/2016 06:44:03,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,3223,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,16362,Subscriber,1960.0,2
397,4/1/2016 06:28:03,4/1/2016 06:34:41,484,W 44 St & 5 Ave,40.75500254,-73.98014437,359,E 47 St & Park Ave,40.75510267,-73.97498696,21161,Customer,,0
996,4/1/2016 06:28:07,4/1/2016 06:44:44,453,W 22 St & 8 Ave,40.74475148,-73.99915362,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,21427,Subscriber,1988.0,1
337,4/1/2016 06:28:11,4/1/2016 06:33:49,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,15299,Subscriber,1991.0,1
472,4/1/2016 06:28:24,4/1/2016 06:36:17,459,W 20 St & 11 Ave,40.746745,-74.007756,508,W 46 St & 11 Ave,40.76341379,-73.99667444,21949,Subscriber,1977.0,2
425,4/1/2016 06:28:24,4/1/2016 06:35:30,345,W 13 St & 6 Ave,40.73649403,-73.99704374,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20318,Subscriber,1991.0,1
242,4/1/2016 06:28:24,4/1/2016 06:32:27,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15595,Subscriber,1966.0,2
324,4/1/2016 06:28:35,4/1/2016 06:33:59,462,W 22 St & 10 Ave,40.74691959,-74.00451887,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17366,Subscriber,1971.0,1
443,4/1/2016 06:28:39,4/1/2016 06:36:03,477,W 41 St & 8 Ave,40.75640548,-73.9900262,510,W 51 St & 6 Ave,40.7606597,-73.98042047,19643,Subscriber,1954.0,1
1114,4/1/2016 06:28:41,4/1/2016 06:47:15,461,E 20 St & 2 Ave,40.73587678,-73.98205027,426,West St & Chambers St,40.71754834,-74.01322069,14988,Subscriber,1988.0,1
569,4/1/2016 06:28:47,4/1/2016 06:38:16,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,500,Broadway & W 51 St,40.76228826,-73.98336183,19095,Subscriber,1985.0,1
594,4/1/2016 06:29:02,4/1/2016 06:38:56,439,E 4 St & 2 Ave,40.7262807,-73.98978041,2004,6 Ave & Broome St,40.724399,-74.004704,19130,Subscriber,1980.0,1
404,4/1/2016 06:29:09,4/1/2016 06:35:54,308,St James Pl & Oliver St,40.71307916,-73.99851193,337,Old Slip & Front St,40.7037992,-74.00838676,16185,Subscriber,1983.0,2
372,4/1/2016 06:29:15,4/1/2016 06:35:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,14852,Subscriber,1975.0,2
1796,4/1/2016 06:29:17,4/1/2016 06:59:14,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,377,6 Ave & Canal St,40.72243797,-74.00566443,20867,Subscriber,1970.0,1
423,4/1/2016 06:29:21,4/1/2016 06:36:24,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,457,Broadway & W 58 St,40.76695317,-73.98169333,14676,Subscriber,1989.0,1
850,4/1/2016 06:29:24,4/1/2016 06:43:35,519,Pershing Square North,40.751873,-73.977706,458,11 Ave & W 27 St,40.751396,-74.005226,16471,Subscriber,1967.0,1
255,4/1/2016 06:29:29,4/1/2016 06:33:45,493,W 45 St & 6 Ave,40.7568001,-73.98291153,520,W 52 St & 5 Ave,40.75992262,-73.97648516,21214,Subscriber,1963.0,1
1344,4/1/2016 06:29:30,4/1/2016 06:51:54,508,W 46 St & 11 Ave,40.76341379,-73.99667444,329,Greenwich St & N Moore St,40.72043411,-74.01020609,19163,Subscriber,1992.0,1
546,4/1/2016 06:29:30,4/1/2016 06:38:36,508,W 46 St & 11 Ave,40.76341379,-73.99667444,459,W 20 St & 11 Ave,40.746745,-74.007756,16796,Subscriber,1987.0,1
1554,4/1/2016 06:29:32,4/1/2016 06:55:26,532,S 5 Pl & S 4 St,40.710451,-73.960876,164,E 47 St & 2 Ave,40.75323098,-73.97032517,21916,Subscriber,1987.0,2
499,4/1/2016 06:29:35,4/1/2016 06:37:55,312,Allen St & Stanton St,40.722055,-73.989111,358,Christopher St & Greenwich St,40.73291553,-74.00711384,21260,Subscriber,1988.0,1
1165,4/1/2016 06:29:41,4/1/2016 06:49:07,301,E 2 St & Avenue B,40.72217444,-73.98368779,485,W 37 St & 5 Ave,40.75038009,-73.98338988,20725,Subscriber,1991.0,2
899,4/1/2016 06:29:44,4/1/2016 06:44:44,3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,359,E 47 St & Park Ave,40.75510267,-73.97498696,17210,Subscriber,1986.0,2
804,4/1/2016 06:29:57,4/1/2016 06:43:21,358,Christopher St & Greenwich St,40.73291553,-74.00711384,402,Broadway & E 22 St,40.7403432,-73.98955109,16177,Subscriber,1963.0,1
463,4/1/2016 06:29:56,4/1/2016 06:37:39,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,472,E 32 St & Park Ave,40.7457121,-73.98194829,16454,Subscriber,1962.0,1
844,4/1/2016 06:30:00,4/1/2016 06:44:05,519,Pershing Square North,40.751873,-73.977706,480,W 53 St & 10 Ave,40.76669671,-73.99061728,21608,Subscriber,1973.0,1
168,4/1/2016 06:30:02,4/1/2016 06:32:50,3072,Leonard St & Boerum St,40.70583339,-73.94644578,3067,Broadway & Whipple St,40.7016657,-73.9437303,18070,Subscriber,1973.0,1
242,4/1/2016 06:30:03,4/1/2016 06:34:05,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,239,Willoughby St & Fleet St,40.69196566,-73.9813018,15909,Subscriber,1980.0,2
709,4/1/2016 06:30:06,4/1/2016 06:41:56,346,Bank St & Hudson St,40.73652889,-74.00618026,329,Greenwich St & N Moore St,40.72043411,-74.01020609,20586,Subscriber,1990.0,1
1015,4/1/2016 06:30:08,4/1/2016 06:47:04,488,W 39 St & 9 Ave,40.75645824,-73.99372222,346,Bank St & Hudson St,40.73652889,-74.00618026,21143,Subscriber,1962.0,1
338,4/1/2016 06:30:15,4/1/2016 06:35:53,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3141,1 Ave & E 68 St,40.76500525,-73.95818491,18312,Subscriber,1986.0,1
758,4/1/2016 06:30:16,4/1/2016 06:42:55,434,9 Ave & W 18 St,40.74317449,-74.00366443,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,16195,Subscriber,1956.0,1
307,4/1/2016 06:30:26,4/1/2016 06:35:34,526,E 33 St & 5 Ave,40.74765947,-73.98490707,519,Pershing Square North,40.751873,-73.977706,16735,Subscriber,1988.0,2
1395,4/1/2016 06:30:27,4/1/2016 06:53:43,72,W 52 St & 11 Ave,40.76727216,-73.99392888,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19795,Subscriber,1970.0,1
363,4/1/2016 06:30:34,4/1/2016 06:36:38,524,W 43 St & 6 Ave,40.75527307,-73.98316936,359,E 47 St & Park Ave,40.75510267,-73.97498696,20211,Subscriber,1963.0,1
886,4/1/2016 06:30:46,4/1/2016 06:45:33,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16873,Subscriber,1961.0,1
314,4/1/2016 06:30:56,4/1/2016 06:36:10,361,Allen St & Hester St,40.71605866,-73.99190759,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17665,Subscriber,1993.0,2
401,4/1/2016 06:30:55,4/1/2016 06:37:37,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,450,W 49 St & 8 Ave,40.76227205,-73.98788205,16772,Subscriber,1976.0,1
232,4/1/2016 06:30:57,4/1/2016 06:34:50,359,E 47 St & Park Ave,40.75510267,-73.97498696,3223,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,17999,Subscriber,1975.0,1
807,4/1/2016 06:30:58,4/1/2016 06:44:26,494,W 26 St & 8 Ave,40.74734825,-73.99723551,536,1 Ave & E 30 St,40.74144387,-73.97536082,21708,Subscriber,1957.0,1
1223,4/1/2016 06:31:01,4/1/2016 06:51:25,488,W 39 St & 9 Ave,40.75645824,-73.99372222,377,6 Ave & Canal St,40.72243797,-74.00566443,15894,Subscriber,1973.0,1
258,4/1/2016 06:31:03,4/1/2016 06:35:21,514,12 Ave & W 40 St,40.76087502,-74.00277668,72,W 52 St & 11 Ave,40.76727216,-73.99392888,16186,Subscriber,1970.0,1
123,4/1/2016 06:31:06,4/1/2016 06:33:09,293,Lafayette St & E 8 St,40.73028666,-73.9907647,285,Broadway & E 14 St,40.73454567,-73.99074142,19957,Subscriber,1983.0,1
491,4/1/2016 06:31:05,4/1/2016 06:39:17,3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,20742,Subscriber,1992.0,1
470,4/1/2016 06:31:08,4/1/2016 06:38:58,545,E 23 St & 1 Ave,40.736502,-73.97809472,497,E 17 St & Broadway,40.73704984,-73.99009296,15384,Subscriber,1967.0,1
416,4/1/2016 06:31:10,4/1/2016 06:38:06,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,15224,Subscriber,1975.0,1
792,4/1/2016 06:31:12,4/1/2016 06:44:24,448,W 37 St & 10 Ave,40.75660359,-73.9979009,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,15644,Subscriber,1991.0,1
374,4/1/2016 06:31:14,4/1/2016 06:37:29,445,E 10 St & Avenue A,40.72740794,-73.98142006,285,Broadway & E 14 St,40.73454567,-73.99074142,16293,Subscriber,1982.0,2
1057,4/1/2016 06:31:15,4/1/2016 06:48:52,536,1 Ave & E 30 St,40.74144387,-73.97536082,229,Great Jones St,40.72743423,-73.99379025,18327,Subscriber,1988.0,2
407,4/1/2016 06:31:16,4/1/2016 06:38:04,488,W 39 St & 9 Ave,40.75645824,-73.99372222,513,W 56 St & 10 Ave,40.768254,-73.988639,18249,Subscriber,1968.0,1
349,4/1/2016 06:31:20,4/1/2016 06:37:10,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2012,E 27 St & 1 Ave,40.739445,-73.976806,16959,Subscriber,1990.0,1
368,4/1/2016 06:31:30,4/1/2016 06:37:39,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,305,E 58 St & 3 Ave,40.76095756,-73.96724467,17362,Subscriber,1948.0,1
759,4/1/2016 06:31:32,4/1/2016 06:44:11,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,485,W 37 St & 5 Ave,40.75038009,-73.98338988,14719,Subscriber,1965.0,1
547,4/1/2016 06:31:33,4/1/2016 06:40:40,346,Bank St & Hudson St,40.73652889,-74.00618026,497,E 17 St & Broadway,40.73704984,-73.99009296,16051,Subscriber,1988.0,2
2349,4/1/2016 06:31:33,4/1/2016 07:10:42,499,Broadway & W 60 St,40.76915505,-73.98191841,426,West St & Chambers St,40.71754834,-74.01322069,20615,Subscriber,1960.0,2
624,4/1/2016 06:31:37,4/1/2016 06:42:02,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16548,Subscriber,1977.0,1
225,4/1/2016 06:31:40,4/1/2016 06:35:26,494,W 26 St & 8 Ave,40.74734825,-73.99723551,458,11 Ave & W 27 St,40.751396,-74.005226,18667,Subscriber,1971.0,1
1141,4/1/2016 06:31:58,4/1/2016 06:50:59,350,Clinton St & Grand St,40.71559509,-73.9870295,3002,South End Ave & Liberty St,40.711512,-74.015756,17948,Subscriber,1983.0,1
176,4/1/2016 06:32:03,4/1/2016 06:34:59,499,Broadway & W 60 St,40.76915505,-73.98191841,513,W 56 St & 10 Ave,40.768254,-73.988639,16381,Subscriber,1987.0,1
643,4/1/2016 06:32:03,4/1/2016 06:42:46,472,E 32 St & Park Ave,40.7457121,-73.98194829,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17771,Subscriber,1973.0,1
319,4/1/2016 06:32:06,4/1/2016 06:37:25,524,W 43 St & 6 Ave,40.75527307,-73.98316936,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,18094,Subscriber,1977.0,1
519,4/1/2016 06:32:19,4/1/2016 06:40:58,480,W 53 St & 10 Ave,40.76669671,-73.99061728,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,16705,Subscriber,1980.0,1
502,4/1/2016 06:32:27,4/1/2016 06:40:49,340,Madison St & Clinton St,40.71269042,-73.98776323,263,Elizabeth St & Hester St,40.71729,-73.996375,16577,Subscriber,1979.0,1
515,4/1/2016 06:32:36,4/1/2016 06:41:11,483,E 12 St & 3 Ave,40.73223272,-73.98889957,536,1 Ave & E 30 St,40.74144387,-73.97536082,15887,Subscriber,1988.0,1
428,4/1/2016 06:32:42,4/1/2016 06:39:50,450,W 49 St & 8 Ave,40.76227205,-73.98788205,456,E 53 St & Madison Ave,40.7597108,-73.97402311,17504,Subscriber,1989.0,2
714,4/1/2016 06:32:54,4/1/2016 06:44:48,394,E 9 St & Avenue C,40.72521311,-73.97768752,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20863,Subscriber,1992.0,2
168,4/1/2016 06:32:55,4/1/2016 06:35:43,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,3002,South End Ave & Liberty St,40.711512,-74.015756,14892,Subscriber,1980.0,1
680,4/1/2016 06:32:56,4/1/2016 06:44:17,488,W 39 St & 9 Ave,40.75645824,-73.99372222,455,1 Ave & E 44 St,40.75001986,-73.96905301,15439,Subscriber,1957.0,1
964,4/1/2016 06:33:01,4/1/2016 06:49:05,483,E 12 St & 3 Ave,40.73223272,-73.98889957,426,West St & Chambers St,40.71754834,-74.01322069,18567,Subscriber,1991.0,1
906,4/1/2016 06:33:05,4/1/2016 06:48:11,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,2012,E 27 St & 1 Ave,40.739445,-73.976806,18293,Subscriber,1963.0,1
338,4/1/2016 06:33:02,4/1/2016 06:38:40,486,Broadway & W 29 St,40.7462009,-73.98855723,2012,E 27 St & 1 Ave,40.739445,-73.976806,16061,Subscriber,1975.0,1
222,4/1/2016 06:33:05,4/1/2016 06:36:47,546,E 30 St & Park Ave S,40.74444921,-73.98303529,536,1 Ave & E 30 St,40.74144387,-73.97536082,19715,Subscriber,1989.0,2
783,4/1/2016 06:33:30,4/1/2016 06:46:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,79,Franklin St & W Broadway,40.71911552,-74.00666661,14895,Subscriber,1983.0,1
561,4/1/2016 06:33:30,4/1/2016 06:42:51,405,Washington St & Gansevoort St,40.739323,-74.008119,328,Watts St & Greenwich St,40.72405549,-74.00965965,19637,Subscriber,1965.0,1
251,4/1/2016 06:33:34,4/1/2016 06:37:45,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,384,Fulton St & Washington Ave,40.683048,-73.964915,16038,Subscriber,1975.0,1
270,4/1/2016 06:33:42,4/1/2016 06:38:12,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,352,W 56 St & 6 Ave,40.76340613,-73.97722479,21289,Subscriber,1960.0,1
1804,4/1/2016 06:33:50,4/1/2016 07:03:55,488,W 39 St & 9 Ave,40.75645824,-73.99372222,260,Broad St & Bridge St,40.70365182,-74.01167797,15721,Subscriber,1966.0,1
1094,4/1/2016 06:33:50,4/1/2016 06:52:04,346,Bank St & Hudson St,40.73652889,-74.00618026,304,Broadway & Battery Pl,40.70463334,-74.01361706,16355,Subscriber,1969.0,1
1163,4/1/2016 06:33:54,4/1/2016 06:53:17,478,11 Ave & W 41 St,40.76030096,-73.99884222,329,Greenwich St & N Moore St,40.72043411,-74.01020609,19275,Subscriber,1960.0,1
634,4/1/2016 06:33:55,4/1/2016 06:44:29,489,10 Ave & W 28 St,40.75066386,-74.00176802,358,Christopher St & Greenwich St,40.73291553,-74.00711384,15587,Subscriber,1987.0,1
2087,4/1/2016 06:34:05,4/1/2016 07:08:53,468,Broadway & W 55 St,40.7652654,-73.98192338,306,Cliff St & Fulton St,40.70823502,-74.00530063,18406,Subscriber,1958.0,1
1323,4/1/2016 06:34:15,4/1/2016 06:56:18,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,504,1 Ave & E 15 St,40.73221853,-73.98165557,14572,Customer,,0
436,4/1/2016 06:34:18,4/1/2016 06:41:35,488,W 39 St & 9 Ave,40.75645824,-73.99372222,530,11 Ave & W 59 St,40.771522,-73.990541,15586,Subscriber,1964.0,1
1429,4/1/2016 06:34:21,4/1/2016 06:58:10,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2010,Grand St & Greene St,40.72165481,-74.00234737,17587,Subscriber,1985.0,2
240,4/1/2016 06:34:32,4/1/2016 06:38:32,3124,46 Ave & 5 St,40.74731,-73.95451,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,19843,Subscriber,1979.0,2
408,4/1/2016 06:34:33,4/1/2016 06:41:21,488,W 39 St & 9 Ave,40.75645824,-73.99372222,388,W 26 St & 10 Ave,40.749717753,-74.002950346,16582,Subscriber,1960.0,1
348,4/1/2016 06:34:34,4/1/2016 06:40:22,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,239,Willoughby St & Fleet St,40.69196566,-73.9813018,15266,Subscriber,1970.0,2
1260,4/1/2016 06:34:35,4/1/2016 06:55:36,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,459,W 20 St & 11 Ave,40.746745,-74.007756,15793,Subscriber,1969.0,1
123,4/1/2016 06:34:37,4/1/2016 06:36:41,360,William St & Pine St,40.70717936,-74.00887308,316,Fulton St & William St,40.70955958,-74.00653609,16045,Subscriber,1964.0,1
470,4/1/2016 06:34:40,4/1/2016 06:42:31,251,Mott St & Prince St,40.72317958,-73.99480012,320,Leonard St & Church St,40.717571,-74.005549,21273,Subscriber,1989.0,1
318,4/1/2016 06:34:53,4/1/2016 06:40:12,150,E 2 St & Avenue C,40.7208736,-73.98085795,312,Allen St & Stanton St,40.722055,-73.989111,17961,Subscriber,1968.0,2
955,4/1/2016 06:34:58,4/1/2016 06:50:53,433,E 13 St & Avenue A,40.72955361,-73.98057249,442,W 27 St & 7 Ave,40.746647,-73.993915,21711,Subscriber,1987.0,1
699,4/1/2016 06:35:07,4/1/2016 06:46:46,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,426,West St & Chambers St,40.71754834,-74.01322069,19027,Subscriber,1974.0,1
890,4/1/2016 06:35:15,4/1/2016 06:50:06,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,18051,Subscriber,1972.0,1
222,4/1/2016 06:35:17,4/1/2016 06:39:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,212,W 16 St & The High Line,40.74334935,-74.00681753,19299,Subscriber,1984.0,1
